QUANTITYORDERED,PRICEEACH,MSRP,PRODUCTLINE,COUNTRY,DEALSIZE,RevenuePerUnit
0.38461538461538464,0.6351203501094091,0.19337016574585636,2,14,1,7815.708791571418
0.6593406593406594,0.9035831509846828,0.32596685082872934,6,0,1,9304.15388699938
0.2417582417582418,0.8263129102844637,0.3646408839779005,6,3,2,10110.509065306844
0.16483516483516486,0.18367067833698036,0.011049723756906105,0,18,2,5135.182465597086
0.2527472527472528,1.0,0.39226519337016574,6,9,1,11894.535042309193
0.4835164835164836,1.0,0.3812154696132597,6,9,1,10836.014527881354
0.29670329670329676,1.0,0.4696132596685083,2,9,1,13724.359660470698
0.3406593406593407,1.0,0.6243093922651933,0,12,1,12931.072668511986
0.2417582417582418,0.32781728665207877,0.14917127071823205,6,6,2,5889.110950410686
0.4285714285714286,0.9075492341356672,0.3149171270718232,3,17,1,9789.971567330094
0.39560439560439564,1.0,0.4640883977900553,0,18,1,10722.562290786536
0.21978021978021983,0.9436542669584245,0.4088397790055248,0,18,2,11342.087934998955
0.43956043956043966,0.4801695842450766,0.14917127071823205,5,18,2,6487.105918340356
0.20879120879120883,1.0,0.35359116022099446,6,11,2,13759.49888715856
0.3516483516483517,0.6535831509846828,0.18232044198895025,3,6,2,8068.797418573408
0.3296703296703297,1.0,0.5911602209944752,0,16,1,13034.808610805469
0.23076923076923078,1.0,0.569060773480663,0,3,1,14638.40566908767
0.28571428571428575,1.0,0.5911602209944752,0,14,1,18558.870439534614
0.15384615384615385,0.7519146608315099,0.19337016574585636,6,2,2,10641.108327958682
0.19780219780219782,1.0,0.6519337016574586,0,9,1,21445.795795879203
0.38461538461538464,0.48030634573304154,0.18232044198895025,3,6,2,6609.028165267702
0.2527472527472528,1.0,0.7513812154696132,0,17,1,17486.699004517646
0.4725274725274726,1.0,0.3646408839779005,1,18,1,10565.532450359768
0.3076923076923077,1.0,0.37569060773480667,0,18,1,13978.900685727713
0.3186813186813187,0.861870897155361,0.2154696132596685,2,18,1,9873.190186101056
0.23076923076923078,0.7684628008752734,0.37569060773480667,6,11,2,9718.768853349688
0.3186813186813187,0.7597100656455142,0.3646408839779005,3,17,2,9052.803860292659
0.3516483516483517,0.5676969365426696,0.16022099447513816,1,0,2,7390.184216636339
0.21978021978021983,0.6776531728665209,0.22099447513812154,0,18,2,9041.257622778161
0.4505494505494506,1.0,0.5911602209944752,0,14,1,15528.294859797012
0.3296703296703297,1.0,0.4917127071823204,5,18,1,14608.332880569287
0.3076923076923077,0.8655634573304158,0.2541436464088398,0,1,1,9963.461187511406
0.3626373626373627,0.043490153172866475,0.011049723756906105,0,18,2,3232.7272187342705
0.4285714285714286,0.5162746170678336,0.16022099447513816,4,18,2,6785.991660194594
0.28571428571428575,1.0,0.6850828729281768,2,18,1,18367.35714250001
0.4835164835164836,1.0,0.4917127071823204,3,14,1,12580.489812597056
0.28571428571428575,0.14072757111597378,0.0,6,14,2,4162.894298699545
0.17582417582417587,1.0,0.4640883977900553,0,9,2,13959.40230899367
0.21978021978021983,0.5514223194748359,0.2596685082872928,2,0,2,7949.39830237724
0.3516483516483517,1.0,0.9613259668508286,0,4,0,22679.51255136182
0.4835164835164836,0.4596553610503282,0.39779005524861877,6,5,1,6255.086542528324
0.3736263736263737,0.5634573304157549,0.16022099447513816,6,18,2,7288.369634812713
0.46153846153846156,0.7025437636761487,0.2154696132596685,2,18,1,8137.823680486922
0.20879120879120883,1.0,0.569060773480663,0,3,2,14329.41895940773
0.43956043956043966,1.0,0.6519337016574586,0,4,1,14544.972601873304
0.2527472527472528,1.0,0.4530386740331491,5,14,1,12213.497205110578
0.29670329670329676,1.0,0.6850828729281768,2,6,1,14205.9356517984
0.2527472527472528,0.3268599562363239,0.11602209944751385,3,3,2,5826.22252771738
0.3296703296703297,0.739469365426696,0.2154696132596685,3,18,2,8839.471869353294
0.4285714285714286,0.7082877461706782,0.18232044198895025,3,3,1,8260.157262997196
0.46153846153846156,0.10229759299781183,0.022099447513812154,0,11,2,3573.3625771441616
0.29670329670329676,0.3425875273522976,0.05524861878453041,6,11,2,5775.575341719963
0.21978021978021983,1.0,0.6519337016574586,0,6,1,14297.087482519542
0.3626373626373627,1.0,0.32596685082872934,6,18,1,10787.587069568686
0.19780219780219782,1.0,0.6464088397790055,1,5,1,21015.084237407995
0.3516483516483517,0.6364879649890591,0.2541436464088398,0,15,2,7933.723134748355
0.40659340659340665,0.7813183807439825,0.2928176795580111,3,18,1,8884.406626755936
0.28571428571428575,0.6702680525164113,0.2154696132596685,3,18,2,8499.382521611742
0.27472527472527475,0.3201586433260394,0.13259668508287292,0,14,2,5674.5170475794675
0.3516483516483517,0.8434080962800874,0.2430939226519337,0,18,1,9568.662266166804
0.18681318681318687,1.0,0.39226519337016574,6,0,2,14826.264594071723
0.41758241758241765,1.0,0.2928176795580111,3,10,1,10768.394756862399
0.40659340659340665,1.0,0.4088397790055248,0,18,1,12569.938955555413
0.20879120879120883,1.0,0.6022099447513812,0,0,1,20268.081897130185
0.46153846153846156,0.2926695842450766,0.03867403314917128,1,6,2,5021.011211423752
0.16483516483516486,0.9167122538293215,0.4696132596685083,0,14,2,11963.408219901323
0.40659340659340665,0.6627461706783371,0.18232044198895025,3,15,1,7967.518096176552
0.4505494505494506,1.0,0.6519337016574586,0,14,1,10656.79566624253
0.41758241758241765,0.7932166301969366,0.5966850828729282,0,6,1,8943.457406677891
0.17582417582417587,1.0,0.35359116022099446,6,9,2,14622.527093771536
0.3626373626373627,1.0,0.4640883977900553,0,14,1,13640.68930220409
0.41758241758241765,1.0,0.4696132596685083,0,11,1,12753.488271728227
0.15384615384615385,0.47223741794310714,0.1712707182320442,5,10,2,7982.781119227249
0.3296703296703297,1.0,0.16022099447513816,1,18,1,15408.744601413755
0.28571428571428575,1.0,0.45856353591160215,5,18,1,14634.527791527293
0.2417582417582418,1.0,0.3646408839779005,1,18,1,13419.297656324214
0.3406593406593407,1.0,0.4917127071823204,3,10,1,11478.960778893263
0.18681318681318687,0.2103391684901531,0.04419889502762431,6,18,2,5202.673268666205
0.39560439560439564,1.0,0.8895027624309392,0,6,0,19210.372737800237
0.17582417582417587,1.0,0.4696132596685083,1,18,2,16220.282471434431
0.46153846153846156,0.9643052516411379,0.35359116022099446,6,1,1,10128.34055262136
0.21978021978021983,1.0,0.5469613259668508,0,18,1,14365.698360724584
0.3406593406593407,0.8655634573304158,0.37569060773480667,6,3,1,9793.338002013486
0.3076923076923077,0.23003282275711168,0.08839779005524862,2,17,2,4828.693067475307
0.3406593406593407,0.2573851203501094,0.06077348066298344,6,6,2,4963.463975734905
0.19780219780219782,1.0,0.5193370165745856,6,6,2,12338.976196203414
0.4285714285714286,1.0,0.4696132596685083,0,7,1,11053.092094517793
0.3186813186813187,0.8461433260393874,0.3646408839779005,2,18,1,9746.892425099762
0.3186813186813187,1.0,0.5966850828729282,0,18,1,17997.980063384217
0.16483516483516486,1.0,0.569060773480663,5,3,2,16191.557712165459
0.3186813186813187,0.6776531728665209,0.19337016574585636,2,9,2,8393.859020285914
0.2637362637362638,0.18367067833698036,0.011049723756906105,0,5,2,4585.088648722068
0.3296703296703297,1.0,0.4696132596685083,2,18,1,13733.667412088498
0.46153846153846156,0.40577133479212246,0.4530386740331491,5,18,2,5881.0725767608365
0.29670329670329676,0.2055525164113785,0.022099447513812154,0,7,2,4661.166234767642
0.4725274725274726,0.3837527352297593,0.1712707182320442,5,1,2,5697.029667511686
0.3186813186813187,0.6526258205689277,0.2983425414364641,6,14,2,8192.880844083857
0.43956043956043966,1.0,0.5193370165745856,5,18,1,15512.963080089923
0.28571428571428575,1.0,0.569060773480663,6,17,1,13156.179533716317
0.23076923076923078,0.6717724288840263,0.2596685082872928,2,14,2,8891.614696696475
0.17582417582417587,1.0,0.7458563535911602,6,9,1,19636.00070246004
0.21978021978021983,1.0,0.6353591160220994,0,6,1,16194.533148741728
0.3406593406593407,1.0,0.4696132596685083,5,14,1,13256.901813527407
0.23076923076923078,0.7311269146608315,0.19889502762430938,1,18,2,9399.372693849931
0.16483516483516486,0.6187089715536106,0.27624309392265195,6,6,2,9187.530623142195
0.28571428571428575,0.7651805251641137,0.37569060773480667,0,14,2,9276.635317763876
0.17582417582417587,1.0,0.3646408839779005,3,4,2,14537.446932705698
0.4505494505494506,0.4864606126914661,0.15469613259668508,0,4,2,6514.456630352837
0.0,1.0,0.5193370165745856,6,13,2,78563999.99999999
0.21978021978021983,1.0,0.8839779005524863,1,18,1,26699.095191168795
0.19780219780219782,1.0,0.5911602209944752,0,9,2,14822.543971388111
0.19780219780219782,1.0,0.5469613259668508,0,18,1,16335.49415001797
0.17582417582417587,0.8825218818380745,0.27624309392265195,6,18,2,11437.025769159376
0.43956043956043966,1.0,0.5966850828729282,0,18,1,10938.815641944144
0.41758241758241765,0.9938457330415755,0.5027624309392266,0,6,1,10489.175127648257
0.19780219780219782,1.0,0.6022099447513812,0,18,1,19675.631954162312
0.06593406593406594,1.0,0.8895027624309392,0,1,2,29741.569195338707
0.29670329670329676,0.761898249452954,0.05524861878453041,6,0,2,9185.533746825568
0.4725274725274726,1.0,0.6077348066298343,0,18,1,11384.726741829414
0.2417582417582418,0.23700765864332607,0.16022099447513816,6,18,2,5120.11003181232
0.27472527472527475,0.06359409190371995,0.0,6,9,2,3557.7156991485504
0.40659340659340665,0.6448304157549234,0.22651933701657456,2,18,1,7828.980152109772
0.15384615384615385,0.18845733041575485,0.011049723756906105,0,18,2,5285.456445331053
0.3076923076923077,0.9779814004376368,0.4530386740331491,5,18,1,10871.741668395776
0.4285714285714286,0.875,0.2430939226519337,0,18,1,9540.07739819404
0.39560439560439564,0.550601750547046,0.16022099447513816,1,7,2,7127.84982379612
0.3736263736263737,1.0,0.6298342541436464,0,3,1,17872.99222285521
0.41758241758241765,0.5782275711159737,0.1712707182320442,5,18,1,7287.105493000035
0.7692307692307693,1.0,0.5911602209944752,0,6,0,15261.411601649179
0.29670329670329676,1.0,0.5193370165745856,6,18,1,16683.88324689797
0.3186813186813187,0.550601750547046,0.19337016574585636,2,18,2,7373.592759675472
0.18681318681318687,0.40973741794310725,0.22099447513812154,0,17,2,6997.632479673144
0.29670329670329676,0.5076586433260394,0.2596685082872928,2,9,2,7117.982319855144
0.39560439560439564,0.6766958424507659,0.3425414364640884,1,18,1,8106.68174776693
0.18681318681318687,0.7334518599562363,0.27624309392265195,6,18,2,9911.671198777003
0.3406593406593407,0.27379649890590807,0.6298342541436464,0,0,2,5093.795633741072
0.3626373626373627,1.0,0.5469613259668508,0,18,1,16608.86199804793
0.46153846153846156,1.0,0.37569060773480667,6,0,1,10430.973995563429
0.4835164835164836,1.0,0.32596685082872934,6,17,0,15118.09642118765
0.4285714285714286,0.7025437636761487,0.2154696132596685,2,6,1,8216.058291973186
0.46153846153846156,0.9726477024070022,0.45856353591160215,5,18,1,10191.779178117808
0.3296703296703297,0.8271334792122538,0.22651933701657456,2,6,1,9539.422637513328
0.19780219780219782,0.8186542669584245,0.30386740331491713,6,6,2,10523.921290645862
0.40659340659340665,0.5720733041575491,0.16022099447513816,6,9,2,7266.368043380554
0.38461538461538464,1.0,0.4088397790055248,0,13,1,12670.14657618902
0.41758241758241765,0.9443380743982495,0.4640883977900553,0,1,1,10107.750577551957
0.4725274725274726,0.40235229759299773,0.5027624309392266,0,18,2,5838.055520220384
0.41758241758241765,0.5715262582056893,0.2154696132596685,3,3,1,7235.476203069872
0.19780219780219782,1.0,0.3646408839779005,2,7,2,12340.189468199105
0.4285714285714286,1.0,0.4640883977900553,0,16,1,11098.241041042374
0.4725274725274726,0.38922319474835887,0.6519337016574586,0,14,2,5738.507859484833
0.43956043956043966,0.30306345733041573,0.14917127071823205,6,14,2,5131.919248837088
0.19780219780219782,1.0,0.4640883977900553,0,7,1,15673.04764036929
0.16483516483516486,1.0,0.3646408839779005,1,0,2,15015.727045892545
0.3736263736263737,1.0,0.5193370165745856,6,14,1,13198.929087486187
0.3736263736263737,1.0,0.2596685082872928,0,18,1,14697.71250240067
0.3186813186813187,0.41821663019693656,0.16022099447513816,6,11,2,6310.49508446459
0.39560439560439564,0.674370897155361,0.19889502762430938,1,14,1,8088.633870643825
0.4725274725274726,0.324671772428884,0.05524861878453041,6,0,2,5249.065194201703
0.4505494505494506,0.6007932166301969,0.30386740331491713,6,18,1,7386.528006329615
0.4285714285714286,0.3022428884026258,0.3812154696132597,1,18,2,5142.780001799957
0.2637362637362638,1.0,0.39226519337016574,6,3,1,13578.960131095026
0.3076923076923077,1.0,0.3425414364640884,1,18,1,11949.081654846217
0.40659340659340665,1.0,0.5469613259668508,0,14,1,12982.380163082475
0.39560439560439564,0.336433260393873,0.14917127071823205,1,18,2,5465.3218488088205
0.2527472527472528,0.3401258205689278,0.11049723756906077,6,4,2,5937.515080925058
0.17582417582417587,1.0,0.16022099447513816,4,6,1,24461.79748526802
0.18681318681318687,1.0,0.4530386740331491,0,16,2,14319.047039246718
0.4285714285714286,0.8051148796498906,0.39779005524861877,6,18,1,9003.539917401926
0.27472527472527475,0.5168216630196937,0.2596685082872928,0,18,2,7297.097185662441
0.3626373626373627,0.4098741794310722,0.09392265193370164,6,18,2,6113.790498504434
0.38461538461538464,0.4474835886214442,0.19337016574585636,2,1,2,6353.194816934759
0.16483516483516486,0.6643873085339167,0.32596685082872934,6,9,2,9613.020810070853
0.38461538461538464,1.0,0.4696132596685083,5,18,1,13642.313299854204
0.16483516483516486,0.9467997811816193,0.4696132596685083,2,18,2,12243.671217279481
0.3626373626373627,1.0,0.4696132596685083,0,18,1,13228.801569411267
0.3406593406593407,1.0,0.3646408839779005,2,9,1,11804.789923908684
0.3296703296703297,1.0,0.6850828729281768,2,9,1,16013.694251274374
0.40659340659340665,1.0,0.569060773480663,5,6,1,14164.71162466004
0.2637362637362638,0.7650437636761487,0.2596685082872928,0,11,2,9420.417809158067
0.4505494505494506,0.8170131291028446,0.22651933701657456,2,7,1,9035.744328601486
0.17582417582417587,0.9804431072210065,0.3425414364640884,1,18,2,12332.869818029096
0.40659340659340665,0.5376094091903719,0.19337016574585636,2,12,2,6999.867570824608
0.2527472527472528,1.0,0.7734806629834254,0,4,1,18064.961342833823
0.16483516483516486,0.9567833698030634,0.45856353591160215,5,18,2,12336.667575500418
0.4285714285714286,0.7390590809628008,0.37569060773480667,0,10,1,8496.401750625819
0.5494505494505495,1.0,0.8839779005524863,1,14,0,16776.74586322529
0.17582417582417587,1.0,0.6077348066298343,0,13,2,15813.649348693289
0.23076923076923078,0.612554704595186,0.17679558011049723,6,12,2,8385.026648845216
0.19780219780219782,1.0,0.569060773480663,0,18,1,17325.524098503905
0.39560439560439564,1.0,0.5911602209944752,0,0,1,12672.79465991276
0.23076923076923078,0.8927789934354484,0.37016574585635353,3,14,2,10782.252769046674
0.4835164835164836,0.6894146608315099,0.26519337016574585,1,6,1,7992.323340585455
0.43956043956043966,1.0,0.39779005524861877,6,3,1,13184.553551406701
0.3626373626373627,1.0,0.569060773480663,0,18,1,14333.262931234318
0.3296703296703297,1.0,0.6077348066298343,0,18,1,17226.86945162663
0.38461538461538464,1.0,0.4917127071823204,3,13,1,13493.077179993319
0.2417582417582418,1.0,0.16022099447513816,4,11,1,22241.9618097615
0.3076923076923077,0.3823851203501094,0.37569060773480667,0,18,2,6059.623062250476
0.4285714285714286,0.3319201312910284,0.08839779005524862,2,6,2,5370.624685424006
0.17582417582417587,1.0,0.3646408839779005,2,9,2,13974.416455064113
0.38461538461538464,1.0,0.4917127071823204,3,14,1,11789.653469009805
0.4505494505494506,1.0,0.718232044198895,0,18,0,15996.668122731908
0.40659340659340665,1.0,0.419889502762431,2,6,1,13654.976593818907
0.3736263736263737,0.7917122538293215,0.2154696132596685,2,14,1,9075.133577307195
0.28571428571428575,1.0,0.7569060773480663,6,13,1,20562.480313189033
0.4285714285714286,1.0,0.4696132596685083,2,18,1,12582.906398850693
0.3406593406593407,0.8516137855579868,0.37569060773480667,6,18,1,9682.556092708244
0.18681318681318687,0.1286925601750547,0.0,6,18,2,4467.700258397931
0.4835164835164836,0.8051148796498906,0.39779005524861877,6,2,1,8867.14615674994
0.2417582417582418,1.0,0.5193370165745856,5,13,1,13024.373991803064
0.16483516483516486,1.0,0.569060773480663,5,18,1,20719.079042538084
0.27472527472527475,1.0,0.4640883977900553,0,18,1,15371.633672534319
0.3516483516483517,1.0,0.43646408839779005,1,0,1,11935.163718781747
0.16483516483516486,0.6549507658643325,0.281767955801105,2,14,2,9525.120142711341
0.2417582417582418,1.0,0.3646408839779005,3,15,1,12420.9862228426
0.27472527472527475,0.814004376367615,0.2596685082872928,2,10,2,9749.021135630663
0.38461538461538464,1.0,0.2596685082872928,0,14,1,12724.511162709769
0.18681318681318687,0.8815645514223196,0.3204419889502762,2,9,2,11244.96394604759
0.18681318681318687,1.0,0.3149171270718232,3,18,2,12593.030020157741
0.29670329670329676,1.0,0.6519337016574586,0,18,1,13609.804632510532
0.3076923076923077,1.0,0.4696132596685083,1,18,1,13142.442870606705
0.4285714285714286,1.0,0.4917127071823204,3,17,1,14064.421830157295
0.21978021978021983,1.0,0.37016574585635353,4,14,1,15198.492468592674
0.3296703296703297,1.0,0.4530386740331491,0,12,1,11317.144713277028
0.19780219780219782,1.0,0.7569060773480663,6,9,1,17738.036577039715
0.2417582417582418,1.0,0.4530386740331491,5,4,1,14075.95958530806
0.3516483516483517,0.5957330415754923,0.19337016574585636,2,5,2,7611.706042109427
0.4945054945054945,0.9391411378555798,0.3812154696132597,6,18,1,9854.19072636531
0.20879120879120883,0.21594638949671774,0.022099447513812154,0,18,2,5108.926361947927
0.29670329670329676,1.0,0.35359116022099446,6,6,1,11265.319205908243
0.2417582417582418,0.513539387308534,0.11602209944751385,3,18,2,7461.856805013973
0.29670329670329676,1.0,0.3646408839779005,2,6,1,12998.10302689798
0.4835164835164836,1.0,0.4861878453038674,5,14,0,14648.628857903164
0.17582417582417587,0.612554704595186,0.17679558011049723,6,18,2,8967.198740571628
0.29670329670329676,0.41493435448577676,0.9613259668508286,0,6,2,6363.921067845489
0.27472527472527475,1.0,0.5193370165745856,6,9,1,16353.305939663795
0.20879120879120883,0.3401258205689278,0.11049723756906077,6,18,2,6196.084819095505
0.15384615384615385,1.0,0.39779005524861877,6,17,1,21933.474324168925
0.23076923076923078,0.2327680525164113,0.04419889502762431,6,6,2,5136.077436644411
0.46153846153846156,1.0,0.4696132596685083,5,18,1,10598.410367775365
0.3516483516483517,0.9492614879649892,0.419889502762431,2,18,1,10405.042231611538
0.3516483516483517,0.8879923413566739,0.2928176795580111,3,17,1,9920.935998382545
0.3076923076923077,0.48358862144420134,0.11602209944751385,3,6,2,6877.296487864143
0.21978021978021983,0.4307986870897156,0.4696132596685083,5,18,2,6906.039775190227
0.41758241758241765,1.0,0.9613259668508286,0,5,0,25398.4496687053
0.23076923076923078,1.0,0.7513812154696132,0,18,1,13673.197494775224
0.21978021978021983,1.0,0.7569060773480663,6,9,1,16691.370542640303
0.38461538461538464,0.42122538293216627,0.11049723756906077,6,18,2,6148.528138268405
0.3296703296703297,0.1591903719912473,0.022099447513812154,0,14,2,4206.256410222222
0.3076923076923077,1.0,0.45856353591160215,5,3,1,12891.61602247927
0.28571428571428575,1.0,0.37016574585635353,4,15,1,13326.413575524854
0.39560439560439564,1.0,0.9613259668508286,0,6,1,12043.24224026559
0.3406593406593407,0.9391411378555798,0.3812154696132597,6,6,1,10377.658268741141
0.46153846153846156,0.47264770240700216,0.22651933701657456,2,9,2,6389.621558199572
0.27472527472527475,0.6144693654266958,0.281767955801105,2,11,2,8102.745460065253
0.3406593406593407,0.21594638949671774,0.022099447513812154,0,11,2,4634.37653926933
0.3076923076923077,0.7783096280087529,0.23756906077348067,1,0,2,9258.494098941785
0.3516483516483517,0.4146608315098469,0.16022099447513816,1,6,2,6180.999227834457
0.29670329670329676,1.0,0.8839779005524863,1,18,1,17445.729792069968
0.4835164835164836,0.4982221006564551,0.11602209944751385,5,17,1,6546.694147916485
0.3626373626373627,1.0,0.35359116022099446,6,18,1,12199.619949874108
0.38461538461538464,1.0,0.3425414364640884,1,1,0,20118.09492953183
0.3736263736263737,0.7143052516411379,0.19337016574585636,6,14,1,8469.19685384891
0.3626373626373627,0.6167943107221007,0.2099447513812155,0,9,2,7740.908356769554
0.4725274725274726,0.12568380743982493,0.011049723756906105,0,14,2,3740.2959611784954
0.17582417582417587,0.8083971553610503,0.3149171270718232,3,18,2,10758.886838311068
0.29670329670329676,0.08205689277899347,0.011049723756906105,0,18,2,3656.8634168255803
0.2527472527472528,1.0,0.39226519337016574,6,14,1,13216.277529889032
0.2417582417582418,1.0,0.37569060773480667,0,15,1,13471.413682434042
0.27472527472527475,0.8655634573304158,0.37569060773480667,6,14,2,10174.412451386768
0.29670329670329676,0.8090809628008753,0.2596685082872928,0,14,2,9569.23748125526
0.29670329670329676,0.3342450765864332,0.11602209944751385,3,3,2,5707.732072733844
0.4725274725274726,0.9591083150984683,0.2596685082872928,0,7,1,10059.49850828738
0.27472527472527475,1.0,0.37569060773480667,6,18,1,12117.44652494649
0.17582417582417587,0.6776531728665209,0.22099447513812154,0,6,2,9562.759868032503
0.39560439560439564,0.8047045951859957,0.3812154696132597,1,14,1,9100.376629368533
0.46153846153846156,0.3522975929978118,0.08839779005524862,2,9,2,5474.441387103278
0.09890109890109892,0.2271608315098469,0.04419889502762431,6,0,2,6595.3164735565615
0.20879120879120883,1.0,0.1712707182320442,5,0,1,15135.209313659185
0.28571428571428575,0.8565371991247266,0.3204419889502762,2,6,2,10024.76913308034
0.28571428571428575,1.0,0.5966850828729282,0,16,1,15851.925182618605
0.40659340659340665,0.6717724288840263,0.2596685082872928,2,0,1,8037.315838988824
0.4285714285714286,1.0,0.4696132596685083,1,6,1,13611.882389410914
0.21978021978021983,0.7966356673960613,0.22651933701657456,2,18,2,10070.420795853786
0.3076923076923077,1.0,0.7513812154696132,0,2,1,20395.42714861767
0.28571428571428575,0.25123085339168494,0.37569060773480667,6,0,2,5067.822626208082
0.2637362637362638,1.0,0.4088397790055248,0,4,1,11936.472408754498
0.15384615384615385,0.9028993435448578,0.3646408839779005,1,18,2,12076.215046022007
0.2527472527472528,1.0,0.3149171270718232,3,15,2,11631.792829066326
0.43956043956043966,1.0,0.4696132596685083,5,13,1,14880.891459719287
0.3626373626373627,1.0,0.3646408839779005,2,6,1,12332.972636209122
0.23076923076923078,0.4662199124726477,0.19337016574585636,2,18,2,7133.180895494528
0.4835164835164836,1.0,0.4917127071823204,5,18,1,10534.066227266661
0.43956043956043966,0.8358862144420132,0.37569060773480667,0,0,1,9208.990495466225
0.3516483516483517,0.4686816192560175,0.14917127071823205,6,18,2,6607.833964721627
0.2637362637362638,0.5697483588621445,0.13812154696132595,4,8,2,7796.12939676037
0.4505494505494506,1.0,0.4640883977900553,0,18,1,12128.676900098068
0.3076923076923077,1.0,0.9613259668508286,0,18,1,12426.42614115041
0.20879120879120883,0.9902899343544858,0.4861878453038674,5,18,2,11888.101675130294
0.16483516483516486,0.7112964989059081,0.35359116022099446,6,9,2,10049.976301437711
0.3626373626373627,0.23728118161925593,0.11602209944751385,3,18,2,4756.604287578736
0.3186813186813187,1.0,0.6353591160220994,0,16,1,16505.47000076894
0.4505494505494506,0.8793763676148798,0.37569060773480667,6,13,1,9511.419624588818
0.18681318681318687,1.0,0.4696132596685083,0,0,2,14998.62007386663
0.15384615384615385,0.9942560175054704,0.4088397790055248,0,18,2,12944.558603690757
0.23076923076923078,0.7865153172866521,0.43646408839779005,1,10,2,9873.20216123968
0.41758241758241765,1.0,0.2596685082872928,2,0,1,11977.995263797628
0.41758241758241765,1.0,0.9613259668508286,0,13,0,20581.120820527714
0.3626373626373627,0.036378555798687096,0.0,6,18,2,3176.805124464749
0.2417582417582418,1.0,0.3812154696132597,6,0,1,12850.6539047703
0.3626373626373627,0.5634573304157549,0.16022099447513816,6,18,2,7321.492649748142
0.46153846153846156,0.650574398249453,0.2154696132596685,3,17,1,7742.632242968069
0.40659340659340665,1.0,0.6519337016574586,0,7,0,17255.905597997455
0.17582417582417587,1.0,0.569060773480663,6,4,1,17431.42358778344
0.4725274725274726,1.0,0.4917127071823204,3,2,1,14400.191298277174
0.4285714285714286,0.4782549234135668,0.13259668508287292,0,18,2,6494.098471035675
0.38461538461538464,1.0,0.6850828729281768,2,2,1,14624.073774081873
0.40659340659340665,1.0,0.569060773480663,6,18,1,17045.454828002876
0.16483516483516486,1.0,0.7569060773480663,6,0,1,19057.88382171481
0.17582417582417587,0.25123085339168494,0.06077348066298344,6,18,2,5661.584247395927
0.3406593406593407,0.8186542669584245,0.11602209944751385,3,4,1,9420.806679545856
0.3736263736263737,0.21594638949671774,0.022099447513812154,0,17,2,4568.077736742927
0.3516483516483517,1.0,0.718232044198895,0,18,1,19108.1484870274
0.4285714285714286,0.3066192560175054,0.09392265193370164,0,14,2,5176.37921781825
0.3186813186813187,1.0,0.7458563535911602,6,18,1,17050.197735174515
0.5274725274725275,1.0,0.45856353591160215,5,14,0,13615.616870596828
0.3296703296703297,1.0,0.32596685082872934,6,18,1,11959.22123695581
0.4835164835164836,0.9578774617067833,0.43646408839779005,1,18,1,10022.2018135534
0.4285714285714286,0.8378008752735229,0.3149171270718232,0,14,1,9254.484062038551
0.18681318681318687,0.826449671772429,0.2596685082872928,0,18,2,10748.826386352257
0.3736263736263737,0.7339989059080962,0.2928176795580111,3,6,1,8623.357433668685
0.16483516483516486,0.2504102844638949,0.08839779005524862,2,7,2,5756.856750690457
0.27472527472527475,0.8405361050328228,0.2928176795580111,3,14,2,9967.922767611257
0.3296703296703297,1.0,0.6077348066298343,0,9,1,16780.254998931694
0.27472527472527475,1.0,0.4640883977900553,0,18,1,12721.118551284731
0.21978021978021983,1.0,0.7569060773480663,6,6,1,16892.471392551633
0.29670329670329676,0.3801969365426696,0.16022099447513816,4,18,2,6081.426144526239
0.3076923076923077,1.0,0.37569060773480667,0,18,1,13806.526287895642
0.38461538461538464,1.0,0.4917127071823204,3,15,1,11266.261077211992
0.4835164835164836,0.49863238512035013,0.2154696132596685,2,14,1,6549.796356484445
0.3296703296703297,0.9886487964989059,0.45856353591160215,5,1,1,10829.035519255913
0.2527472527472528,1.0,0.5027624309392266,0,18,1,16847.627333005516
0.46153846153846156,1.0,0.7513812154696132,0,18,0,16026.052768856674
0.3406593406593407,1.0,0.5193370165745856,5,14,1,17557.846527730955
0.38461538461538464,0.2650437636761488,0.05524861878453041,6,0,2,4931.187789117483
0.39560439560439564,0.8658369803063457,0.32596685082872934,6,6,1,9574.929633723146
0.14285714285714285,1.0,0.569060773480663,0,18,2,19352.805303628746
0.17582417582417587,0.8189277899343546,0.3646408839779005,2,6,2,10855.22760892974
0.19780219780219782,0.2940371991247265,0.06077348066298344,6,6,2,5869.809915165399
0.2527472527472528,1.0,0.35359116022099446,6,0,1,12961.566738011668
0.3406593406593407,0.752051422319475,0.3204419889502762,2,6,1,8891.877367470825
0.3076923076923077,0.1849015317286652,0.022099447513812154,0,9,2,4464.054918215157
0.41758241758241765,0.7982768052516411,0.2099447513812155,0,18,1,8982.442788870054
0.3516483516483517,1.0,0.6850828729281768,2,5,1,18573.254323080186
0.3186813186813187,0.8306892778993435,0.30386740331491713,6,1,1,9622.791146898491
0.2527472527472528,1.0,0.2928176795580111,3,18,1,11924.366035952487
0.16483516483516486,1.0,0.2928176795580111,3,2,2,13019.49015093084
0.20879120879120883,1.0,0.6850828729281768,2,4,2,13432.632963368593
0.3406593406593407,0.6910557986870898,0.2541436464088398,0,16,2,8407.478038547899
0.3626373626373627,1.0,0.8839779005524863,1,18,0,19368.402265270863
0.40659340659340665,1.0,0.2154696132596685,2,6,0,24691.381914661015
